edges,distance,location_id,PV_NAAM,node_from,node_to,value
"(5910129480, 2999439479, 0)",0.0007196358604294686,RWS01_MONICA_00D00100F41AD0050011,Noord-Holland,5910129480.0,2999439479.0,1626.9285714285713
"(46272901, 3269112567, 0)",0.0007402473308334097,RWS01_MONICA_00D00100F41AD0070007,Noord-Holland,46272901.0,3269112567.0,1348.2142857142858
"(46272901, 3269112567, 0)",0.0007402473308334097,RWS01_MONICA_00D00100F41AD007000B,Noord-Holland,46272901.0,3269112567.0,2421.714285714286
"(46272901, 3269112567, 0)",0.0007402473308334097,RWS01_MONICA_00D00100F41AD007000F,Noord-Holland,46272901.0,3269112567.0,2825.9285714285716
"(46272901, 3269112567, 0)",0.0007402473308334097,RWS01_MONICA_00D00100F41AD0070013,Noord-Holland,46272901.0,3269112567.0,1835.0
"(46272901, 3269112567, 0)",0.0007037004156638999,RWS01_MONICA_00D001010049D0070007,Noord-Holland,46272901.0,3269112567.0,1167.0
"(46272901, 3269112567, 0)",0.0007037004156638999,RWS01_MONICA_00D001010049D007000B,Noord-Holland,46272901.0,3269112567.0,2509.6428571428573
"(46272901, 3269112567, 0)",0.0007037004156638999,RWS01_MONICA_00D001010049D007000F,Noord-Holland,46272901.0,3269112567.0,2671.9285714285716
"(46272901, 3269112567, 0)",0.0007037004156638999,RWS01_MONICA_00D001010049D0070013,Noord-Holland,46272901.0,3269112567.0,1342.0714285714287
"(1662705494, 5910129480, 0)",0.0008307405203582382,RWS01_MONICA_00D00101085518200005,Noord-Holland,1662705494.0,5910129480.0,475.7857142857143
"(3295582061, 5910129480, 0)",0.0007618347343867483,RWS01_MONICA_00D001010855D0050005,Noord-Holland,3295582061.0,5910129480.0,1606.642857142857
"(3295582061, 5910129480, 0)",0.0007618347343867483,RWS01_MONICA_00D001010855D0050009,Noord-Holland,3295582061.0,5910129480.0,2511.214285714286
"(3295582061, 5910129480, 0)",0.0007618347343867483,RWS01_MONICA_00D001010855D005000D,Noord-Holland,3295582061.0,5910129480.0,1968.2857142857142
"(3295582061, 5910129480, 0)",0.0007618347343867483,RWS01_MONICA_00D001010855D0050011,Noord-Holland,3295582061.0,5910129480.0,1450.857142857143
"(3269112567, 3269112572, 0)",0.0008189319185321098,RWS01_MONICA_00D001011805D0070007,Noord-Holland,3269112567.0,3269112572.0,2102.9285714285716
"(3269112567, 3269112572, 0)",0.0008189319185321098,RWS01_MONICA_00D001011805D007000B,Noord-Holland,3269112567.0,3269112572.0,4392.428571428572
"(3269112567, 3269112572, 0)",0.0008189319185321098,RWS01_MONICA_00D001011805D007000F,Noord-Holland,3269112567.0,3269112572.0,4626.714285714285
"(3269112567, 3269112572, 0)",0.0008189319185321098,RWS01_MONICA_00D001011805D0070013,Noord-Holland,3269112567.0,3269112572.0,2231.285714285714
"(46233145, 46228498, 0)",0.0008920515046181954,RWS01_MONICA_00D001011C6208200007,Noord-Holland,46233145.0,46228498.0,720.2142857142857
"(46233145, 46228498, 0)",0.0008920515046181954,RWS01_MONICA_00D001011C620820000B,Noord-Holland,46233145.0,46228498.0,499.85714285714283
"(3295581204, 3295582061, 0)",0.0008774148975305734,RWS01_MONICA_00D001011C6280200005,Noord-Holland,3295581204.0,3295582061.0,1143.6153846153845
"(3295581204, 3295582061, 0)",0.0008774083514837636,RWS01_MONICA_00D00101200468200005,Noord-Holland,3295581204.0,3295582061.0,669.7142857142857
"(3295581204, 3900328995, 0)",0.0008407449033238191,RWS01_MONICA_00D00101200810200005,Noord-Holland,3295581204.0,3900328995.0,1328.0714285714287
"(3269112572, 46228498, 0)",0.0008348881681831703,RWS01_MONICA_00D00101200878200007,Noord-Holland,3269112572.0,46228498.0,
"(3295581203, 3269112573, 0)",0.0009155409312831393,RWS01_MONICA_00D001012C61D0050005,Noord-Holland,3295581203.0,3269112573.0,3928.8571428571427
"(3295581203, 3269112573, 0)",0.0009155409312831393,RWS01_MONICA_00D001012C61D0050009,Noord-Holland,3295581203.0,3269112573.0,5738.5
"(3295581203, 3269112573, 0)",0.0009155409312831393,RWS01_MONICA_00D001012C61D005000D,Noord-Holland,3295581203.0,3269112573.0,3209.3571428571427
"(46215334, 2509489014, 0)",0.0009385139611961774,RWS01_MONICA_00D001014063D0070007,Noord-Holland,46215334.0,2509489014.0,2216.214285714286
"(46215334, 2509489014, 0)",0.0009385139611961774,RWS01_MONICA_00D001014063D007000B,Noord-Holland,46215334.0,2509489014.0,4579.142857142857
"(46215334, 2509489014, 0)",0.0009385139611961774,RWS01_MONICA_00D001014063D007000F,Noord-Holland,46215334.0,2509489014.0,4639.928571428572
"(46215334, 2509489014, 0)",0.0009385139611961774,RWS01_MONICA_00D001014063D0070013,Noord-Holland,46215334.0,2509489014.0,1735.5714285714287
"(46215334, 4874898014, 0)",0.0007711018250839056,RWS01_MONICA_00D00101440320200007,Noord-Holland,46215334.0,4874898014.0,29.571428571428573
"(46215334, 4874898014, 0)",0.0007711018250839056,RWS01_MONICA_00D0010144032020000B,Noord-Holland,46215334.0,4874898014.0,1392.7857142857142
"(46215334, 2509489014, 0)",0.0009143787123749386,RWS01_MONICA_00D001015809D0070007,Noord-Holland,46215334.0,2509489014.0,2438.3571428571427
"(46215334, 2509489014, 0)",0.0009143787123749386,RWS01_MONICA_00D001015809D007000B,Noord-Holland,46215334.0,2509489014.0,5099.714285714285
"(46215334, 2509489014, 0)",0.0009143787123749386,RWS01_MONICA_00D001015809D007000F,Noord-Holland,46215334.0,2509489014.0,4591.785714285715
"(46215334, 2509489014, 0)",0.0009143787123749386,RWS01_MONICA_00D001015809D0070087,Noord-Holland,46215334.0,2509489014.0,845.2857142857143
"(4226607022, 3295581203, 0)",0.0009194557383539264,RWS01_MONICA_00D001016819D0050005,Noord-Holland,4226607022.0,3295581203.0,4473.5
"(4226607022, 3295581203, 0)",0.0009194557383539264,RWS01_MONICA_00D001016819D0050009,Noord-Holland,4226607022.0,3295581203.0,5781.428571428572
"(4226607022, 3295581203, 0)",0.0009194557383539264,RWS01_MONICA_00D001016819D005000D,Noord-Holland,4226607022.0,3295581203.0,2950.785714285714
"(4226607022, 3295581203, 0)",0.0009194557383539264,RWS01_MONICA_00D001016819D0050305,Noord-Holland,4226607022.0,3295581203.0,1072.5714285714287
"(2509482339, 4226607022, 0)",0.0009383247749229676,RWS01_MONICA_00D00101885AD0050005,Noord-Holland,2509482339.0,4226607022.0,4529.428571428572
"(2509482339, 4226607022, 0)",0.0009383247749229676,RWS01_MONICA_00D00101885AD0050009,Noord-Holland,2509482339.0,4226607022.0,5845.857142857143
"(2509482339, 4226607022, 0)",0.0009383247749229676,RWS01_MONICA_00D00101885AD005000D,Noord-Holland,2509482339.0,4226607022.0,3276.0714285714284
"(3744211274, 2590245380, 0)",0.0009365499277710478,RWS01_MONICA_00D00101AC4B18200005,Noord-Holland,3744211274.0,2590245380.0,1185.142857142857
"(2590254101, 2590245380, 0)",0.0009319249306099703,RWS01_MONICA_00D00101AC4B68200005,Noord-Holland,2590254101.0,2590245380.0,335.5
"(2590245369, 5503855803, 0)",0.0008932546847365228,RWS01_MONICA_00D00101B02300200007,Noord-Holland,2590245369.0,5503855803.0,186.28571428571428
"(2590245369, 5503855803, 0)",0.0008932546847365228,RWS01_MONICA_00D00101B0230020000B,Noord-Holland,2590245369.0,5503855803.0,555.8571428571429
"(2590261335, 2509482339, 0)",0.0009246616082425209,RWS01_MONICA_00D00101C428D0050005,Noord-Holland,2590261335.0,2509482339.0,2095.6428571428573
"(2590261335, 2509482339, 0)",0.0009246616082425209,RWS01_MONICA_00D00101C428D0050009,Noord-Holland,2590261335.0,2509482339.0,3244.714285714286
"(2590261335, 2509482339, 0)",0.0009246616082425209,RWS01_MONICA_00D00101C428D005000D,Noord-Holland,2590261335.0,2509482339.0,3016.285714285714
"(2590261335, 2509482339, 0)",0.0009246616082425209,RWS01_MONICA_00D00101C428D0050085,Noord-Holland,2590261335.0,2509482339.0,1532.0714285714287
"(2590261335, 2509482339, 0)",0.0009246616082425209,RWS01_MONICA_00D00101C428D0050089,Noord-Holland,2590261335.0,2509482339.0,1897.357142857143
"(2590261335, 2509482339, 0)",0.0009246616082425209,RWS01_MONICA_00D00101C428D005008D,Noord-Holland,2590261335.0,2509482339.0,1713.5714285714287
"(4353075219, 2590254101, 0)",0.0009239941866896435,RWS01_MONICA_00D00101C86068200005,Noord-Holland,4353075219.0,2590254101.0,334.57142857142856
"(2590254097, 2590261325, 0)",0.0009281672638541173,RWS01_MONICA_00D00101CC6260200007,Noord-Holland,2590254097.0,2590261325.0,947.8571428571429
"(2509489007, 2590261325, 0)",0.0009203188843591735,RWS01_MONICA_00D00101CC62D0070007,Noord-Holland,2509489007.0,2590261325.0,966.5714285714286
"(2509489007, 2590261325, 0)",0.0009203188843591735,RWS01_MONICA_00D00101CC62D007000B,Noord-Holland,2509489007.0,2590261325.0,3070.9285714285716
"(2509489007, 2590261325, 0)",0.0009203188843591735,RWS01_MONICA_00D00101CC62D007000F,Noord-Holland,2509489007.0,2590261325.0,4591.285714285715
"(2509489007, 2590261325, 0)",0.0009203188843591735,RWS01_MONICA_00D00101CC62D0070013,Noord-Holland,2509489007.0,2590261325.0,5172.785714285715
"(2509489007, 2590261325, 0)",0.0009203188843591735,RWS01_MONICA_00D00101CC62D0070017,Noord-Holland,2509489007.0,2590261325.0,2668.6428571428573
"(2590261325, 4226606708, 0)",0.0009289544158583963,RWS01_MONICA_00D00101F050D0070007,Noord-Holland,2590261325.0,4226606708.0,1057.142857142857
"(2590261325, 4226606708, 0)",0.0009289544158583963,RWS01_MONICA_00D00101F050D007000B,Noord-Holland,2590261325.0,4226606708.0,3530.285714285714
"(2590261325, 4226606708, 0)",0.0009289544158583963,RWS01_MONICA_00D00101F050D007000F,Noord-Holland,2590261325.0,4226606708.0,5112.642857142857
"(2590261325, 4226606708, 0)",0.0009289544158583963,RWS01_MONICA_00D00101F050D0070013,Noord-Holland,2590261325.0,4226606708.0,5420.357142857143
"(2590261325, 4226606708, 0)",0.0009289544158583963,RWS01_MONICA_00D00101F050D0070017,Noord-Holland,2590261325.0,4226606708.0,2295.9285714285716
"(46158957, 4226606700, 0)",0.0009287526939445397,RWS01_MONICA_00D001022C21D0050005,Noord-Holland,46158957.0,4226606700.0,4550.785714285715
"(46158957, 4226606700, 0)",0.0009287526939445397,RWS01_MONICA_00D001022C21D0050009,Noord-Holland,46158957.0,4226606700.0,5758.785714285715
"(46158957, 4226606700, 0)",0.0009287526939445397,RWS01_MONICA_00D001022C21D005000D,Noord-Holland,46158957.0,4226606700.0,5279.285714285715
"(46158957, 4226606700, 0)",0.0009287526939445397,RWS01_MONICA_00D001022C21D0050011,Noord-Holland,46158957.0,4226606700.0,5051.714285714285
"(46158957, 4226606700, 0)",0.0009287526939445397,RWS01_MONICA_00D001022C21D0050015,Noord-Holland,46158957.0,4226606700.0,2652.0714285714284
"(4226606648, 5364342019, 0)",0.0009342976083034906,RWS01_MONICA_00D001022C21D0070007,Noord-Holland,4226606648.0,5364342019.0,916.1428571428571
"(4226606648, 5364342019, 0)",0.0009342976083034906,RWS01_MONICA_00D001022C21D007000B,Noord-Holland,4226606648.0,5364342019.0,3328.8571428571427
"(4226606648, 5364342019, 0)",0.0009342976083034906,RWS01_MONICA_00D001022C21D007000F,Noord-Holland,4226606648.0,5364342019.0,4180.785714285715
"(4226606648, 5364342019, 0)",0.0009342976083034906,RWS01_MONICA_00D001022C21D0070013,Noord-Holland,4226606648.0,5364342019.0,4314.714285714285
"(4226606648, 5364342019, 0)",0.0009342976083034906,RWS01_MONICA_00D001022C21D0070017,Noord-Holland,4226606648.0,5364342019.0,3001.1428571428573
"(4226606648, 5364342019, 0)",0.0009342976083034906,RWS01_MONICA_00D001022C21D007001B,Noord-Holland,4226606648.0,5364342019.0,1624.5
"(2773305478, 305146845, 0)",0.000936676596836384,RWS01_MONICA_00D001026005D0050005,Noord-Holland,2773305478.0,305146845.0,4537.142857142857
"(2773305478, 305146845, 0)",0.000936676596836384,RWS01_MONICA_00D001026005D0050009,Noord-Holland,2773305478.0,305146845.0,5993.5
"(2773305478, 305146845, 0)",0.000936676596836384,RWS01_MONICA_00D001026005D005000D,Noord-Holland,2773305478.0,305146845.0,3754.714285714286
"(2362166488, 4359158635, 0)",0.0009081706454398674,RWS01_MONICA_00D001026433D0070007,Noord-Holland,2362166488.0,4359158635.0,3276.714285714286
"(2362166488, 4359158635, 0)",0.0009081706454398674,RWS01_MONICA_00D001026433D007000B,Noord-Holland,2362166488.0,4359158635.0,4677.857142857143
"(2362166488, 4359158635, 0)",0.0009081706454398674,RWS01_MONICA_00D001026433D007000F,Noord-Holland,2362166488.0,4359158635.0,2885.6428571428573
"(46113938, 2773305561, 0)",2.581680583037225,RWS01_MONICA_00D00102A046D0050005,Noord-Holland,46113938.0,2773305561.0,4434.714285714285
"(46113938, 2773305561, 0)",2.581680583037225,RWS01_MONICA_00D00102A046D0050009,Noord-Holland,46113938.0,2773305561.0,5832.357142857143
"(46113938, 2773305561, 0)",2.581680583037225,RWS01_MONICA_00D00102A046D005000D,Noord-Holland,46113938.0,2773305561.0,3999.714285714286
"(46113938, 2773305561, 0)",2.581680583037225,RWS01_MONICA_00D00102A046D0050305,Noord-Holland,46113938.0,2773305561.0,2116.3571428571427
"(2773305543, 46106424, 0)",0.0008903963851802468,RWS01_MONICA_00D00102A046D007000B,Noord-Holland,2773305543.0,46106424.0,3801.0
"(2773305543, 46106424, 0)",0.0008903963851802468,RWS01_MONICA_00D00102A046D007000F,Noord-Holland,2773305543.0,46106424.0,5444.357142857143
"(2773305543, 46106424, 0)",0.0008903963851802468,RWS01_MONICA_00D00102A046D0070013,Noord-Holland,2773305543.0,46106424.0,3179.3571428571427
"(46007522, 46108522, 0)",0.588623188128342,RWS01_MONICA_00D001034C5ED0050005,Noord-Holland,46007522.0,46108522.0,2142.9285714285716
"(46007522, 46108522, 0)",0.588623188128342,RWS01_MONICA_00D001034C5ED0050009,Noord-Holland,46007522.0,46108522.0,2978.714285714286
"(46007522, 46108522, 0)",0.588623188128342,RWS01_MONICA_00D001034C5ED005000D,Noord-Holland,46007522.0,46108522.0,1782.0714285714287
"(46107707, 46014365, 0)",0.000629446506354159,RWS01_MONICA_00D001035004D0070007,Noord-Holland,46107707.0,46014365.0,1610.0
"(46107707, 46014365, 0)",0.000629446506354159,RWS01_MONICA_00D001035004D007000B,Noord-Holland,46107707.0,46014365.0,2304.285714285714
"(46107707, 46014365, 0)",0.000629446506354159,RWS01_MONICA_00D001035004D007000F,Noord-Holland,46107707.0,46014365.0,1304.7857142857142
"(46107707, 46014365, 0)",0.0006294738264726973,RWS01_MONICA_00D00103541278200007,Noord-Holland,46107707.0,46014365.0,37.142857142857146
"(46007522, 46108522, 0)",0.13210515115802463,RWS01_MONICA_00D00103541280200005,Noord-Holland,46007522.0,46108522.0,0.0
"(46007522, 46108522, 0)",0.0006265482036884635,RWS01_MONICA_00D001036031D0050005,Noord-Holland,46007522.0,46108522.0,2629.214285714286
"(46007522, 46108522, 0)",0.0006265482036884635,RWS01_MONICA_00D001036031D0050009,Noord-Holland,46007522.0,46108522.0,3590.9285714285716
"(46007522, 46108522, 0)",0.0006265482036884635,RWS01_MONICA_00D001036031D005000D,Noord-Holland,46007522.0,46108522.0,2058.214285714286
"(46107707, 46014365, 0)",0.00042002845606452786,RWS01_MONICA_00D001036C48D0070007,Noord-Holland,46107707.0,46014365.0,1710.857142857143
"(46107707, 46014365, 0)",0.00042002845606452786,RWS01_MONICA_00D001036C48D007000B,Noord-Holland,46107707.0,46014365.0,2414.0
"(46107707, 46014365, 0)",0.00042002845606452786,RWS01_MONICA_00D001036C48D0070187,Noord-Holland,46107707.0,46014365.0,1447.4285714285713
"(46014365, 3035136812, 0)",0.00011725469310382378,RWS01_MONICA_00D001037C5C00200007,Noord-Holland,46014365.0,3035136812.0,259.2857142857143
"(46014365, 3035136812, 0)",0.00011725469310382378,RWS01_MONICA_00D001037C5C0020000B,Noord-Holland,46014365.0,3035136812.0,565.0
"(46014365, 46001991, 0)",0.00023642585694505974,RWS01_MONICA_00D001037C5CD0070007,Noord-Holland,46014365.0,46001991.0,1329.9285714285713
"(46014365, 46001991, 0)",0.00023642585694505974,RWS01_MONICA_00D001037C5CD007000B,Noord-Holland,46014365.0,46001991.0,2259.4285714285716
"(46014365, 46001991, 0)",0.00023642585694505974,RWS01_MONICA_00D001037C5CD0070187,Noord-Holland,46014365.0,46001991.0,1084.5714285714287
"(586877720, 46007522, 0)",0.00031396660470125564,RWS01_MONICA_00D00103882818200005,Noord-Holland,586877720.0,46007522.0,786.2857142857143
"(46000342, 46007522, 0)",0.0002317785923066441,RWS01_MONICA_00D001038828D0050005,Noord-Holland,46000342.0,46007522.0,2882.0
"(46000342, 46007522, 0)",0.0002317785923066441,RWS01_MONICA_00D001038828D0050009,Noord-Holland,46000342.0,46007522.0,3611.1428571428573
"(46000342, 46007522, 0)",0.0002317785923066441,RWS01_MONICA_00D001038828D0050185,Noord-Holland,46000342.0,46007522.0,1426.4615384615386
"(889525796, 46001991, 0)",0.0003886066570258673,RWS01_MONICA_00D00103883208200007,Noord-Holland,889525796.0,46001991.0,457.7142857142857
"(46014365, 46001991, 0)",0.00024043811198093962,RWS01_MONICA_00D001038832D0070007,Noord-Holland,46014365.0,46001991.0,1580.9285714285713
"(46014365, 46001991, 0)",0.00024043811198093962,RWS01_MONICA_00D001038832D007000B,Noord-Holland,46014365.0,46001991.0,2422.285714285714
"(46014365, 46001991, 0)",0.00024043811198093962,RWS01_MONICA_00D001038832D0070187,Noord-Holland,46014365.0,46001991.0,941.2857142857143
"(46000342, 3035136813, 0)",2.184127098817133e-05,RWS01_MONICA_00D00103900010200005,Noord-Holland,46000342.0,3035136813.0,1118.4285714285713
"(46001991, 45955510, 0)",0.0005418142395025959,RWS01_MONICA_00D001039819D0070007,Noord-Holland,46001991.0,45955510.0,1996.2142857142858
"(46001991, 45955510, 0)",0.0005418142395025959,RWS01_MONICA_00D001039819D007000B,Noord-Holland,46001991.0,45955510.0,3446.9285714285716
"(46001991, 45955510, 0)",0.0005418142395025959,RWS01_MONICA_00D001039819D0070187,Noord-Holland,46001991.0,45955510.0,1725.7142857142858
"(45962957, 46000342, 0)",0.0006039683820138583,RWS01_MONICA_00D001039C00D0050005,Noord-Holland,45962957.0,46000342.0,2368.6428571428573
"(45962957, 46000342, 0)",0.0006039683820138583,RWS01_MONICA_00D001039C00D0050009,Noord-Holland,45962957.0,46000342.0,2799.4285714285716
"(45962957, 46000342, 0)",0.0006039683820138583,RWS01_MONICA_00D001039C00D0050185,Noord-Holland,45962957.0,46000342.0,2171.4615384615386
"(46001991, 45955510, 0)",0.0008032828186831216,RWS01_MONICA_00D00103A841D0070007,Noord-Holland,46001991.0,45955510.0,1406.7142857142858
"(46001991, 45955510, 0)",0.0008032828186831216,RWS01_MONICA_00D00103A841D007000B,Noord-Holland,46001991.0,45955510.0,2686.785714285714
"(46001991, 45955510, 0)",0.0008032828186831216,RWS01_MONICA_00D00103A841D0070187,Noord-Holland,46001991.0,45955510.0,1131.7857142857142
"(45962957, 46000342, 0)",0.0008337187305982724,RWS01_MONICA_00D00103BC19D0050005,Noord-Holland,45962957.0,46000342.0,2373.714285714286
"(45962957, 46000342, 0)",0.0008337187305982724,RWS01_MONICA_00D00103BC19D0050009,Noord-Holland,45962957.0,46000342.0,3233.714285714286
"(45962957, 46000342, 0)",0.0008337187305982724,RWS01_MONICA_00D00103BC19D0050185,Noord-Holland,45962957.0,46000342.0,1516.6923076923076
"(46001991, 45955510, 0)",0.0008267836326845523,RWS01_MONICA_00D00103D03ED0070007,Noord-Holland,46001991.0,45955510.0,1451.7857142857142
"(46001991, 45955510, 0)",0.0008267836326845523,RWS01_MONICA_00D00103D03ED007000B,Noord-Holland,46001991.0,45955510.0,2625.5
"(46001991, 45955510, 0)",0.0008267836326845523,RWS01_MONICA_00D00103D03ED0070187,Noord-Holland,46001991.0,45955510.0,1284.9285714285713
"(45957511, 45962957, 0)",0.0008865460616493473,RWS01_MONICA_00D00103D41418200005,Noord-Holland,45957511.0,45962957.0,790.2857142857143
"(45940179, 45962957, 0)",0.0008265151550819236,RWS01_MONICA_00D00103D414D0050005,Noord-Holland,45940179.0,45962957.0,2608.0714285714284
"(45940179, 45962957, 0)",0.0008265151550819236,RWS01_MONICA_00D00103D414D0050009,Noord-Holland,45940179.0,45962957.0,3499.6428571428573
"(45940179, 45962957, 0)",0.0008265151550819236,RWS01_MONICA_00D00103D414D0050185,Noord-Holland,45940179.0,45962957.0,1289.8461538461538
"(45955510, 1987688695, 0)",0.0009015307112899564,RWS01_MONICA_00D00103E00000200007,Noord-Holland,45955510.0,1987688695.0,655.4285714285714
"(45955510, 45948801, 0)",0.832535832318977,RWS01_MONICA_00D00103E03CD0070007,Noord-Holland,45955510.0,45948801.0,1694.142857142857
"(45955510, 45948801, 0)",0.832535832318977,RWS01_MONICA_00D00103E03CD007000B,Noord-Holland,45955510.0,45948801.0,2549.8571428571427
"(45955510, 45948801, 0)",0.832535832318977,RWS01_MONICA_00D00103E03CD0070187,Noord-Holland,45955510.0,45948801.0,850.8571428571429
"(7977074597, 45948801, 0)",2.951683778754461,RWS01_MONICA_00D00103E43208200007,Noord-Holland,7977074597.0,45948801.0,1561.2857142857142
